Simulation Number,comboID,Week,Price,Sales,Remaining Inventory
32,31,11,60,107,1122
32,31,12,48,124,998
32,31,13,48,154,844
32,31,14,48,165,679
32,31,15,36,180,499
33,32,1,60,93,1907
33,32,2,60,120,1787
33,32,3,60,102,1685
33,32,4,60,85,1600
33,32,5,60,80,1520
33,32,6,60,94,1426
33,32,7,60,90,1336
33,32,8,60,49,1287
33,32,9,60,118,1169
33,32,10,60,119,1050
33,32,11,60,107,943
33,32,12,48,191,752
33,32,13,48,65,687
33,32,14,36,283,404
33,32,15,36,112,292
34,33,1,60,152,1848
34,33,2,60,144,1704
34,33,3,60,153,1551
34,33,4,60,88,1463
34,33,5,60,184,1279
34,33,6,60,146,1133
34,33,7,60,181,952
34,33,8,60,201,751
34,33,9,60,164,587
34,33,10,60,171,416
34,33,11,60,165,251
34,33,12,48,231,20
34,33,13,36,20,0
34,33,14,36,0,0
34,33,15,36,0,0
35,34,1,60,119,1881
35,34,2,60,90,1791
35,34,3,60,112,1679
35,34,4,60,94,1585
35,34,5,60,137,1448
35,34,6,60,154,1294
35,34,7,60,94,1200
35,34,8,60,124,1076
35,34,9,60,142,934
35,34,10,60,91,843
35,34,11,60,102,741
35,34,12,36,179,562
35,34,13,36,195,367
35,34,14,36,311,56
35,34,15,36,56,0
36,35,1,60,123,1877
36,35,2,60,86,1791
36,35,3,60,124,1667
36,35,4,60,135,1532
36,35,5,60,149,1383
36,35,6,60,114,1269
36,35,7,60,120,1149
36,35,8,60,98,1051
36,35,9,60,99,952
36,35,10,60,63,889
36,35,11,54,96,793
36,35,12,54,119,674
36,35,13,54,123,551
36,35,14,54,147,404
36,35,15,54,121,283
37,36,1,60,66,1934
37,36,2,60,84,1850
37,36,3,60,85,1765
37,36,4,60,43,1722
37,36,5,60,80,1642
37,36,6,60,76,1566
37,36,7,60,38,1528
37,36,8,60,45,1483
37,36,9,60,82,1401
37,36,10,60,44,1357
37,36,11,54,119,1238
37,36,12,54,131,1107
37,36,13,54,74,1033
37,36,14,54,126,907
37,36,15,48,123,784
38,37,1,60,70,1930
38,37,2,60,57,1873
38,37,3,60,76,1797
38,37,4,60,34,1763
38,37,5,60,64,1699
38,37,6,60,74,1625
38,37,7,60,118,1507
38,37,8,60,37,1470
38,37,9,60,64,1406
38,37,10,60,97,1309
38,37,11,54,81,1228
38,37,12,54,91,1137
38,37,13,54,12,1125
38,37,14,54,16,1109
38,37,15,36,202,907
39,38,1,60,52,1948
39,38,2,60,40,1908
39,38,3,60,37,1871
39,38,4,60,62,1809
39,38,5,60,64,1745
39,38,6,60,78,1667
39,38,7,60,70,1597
39,38,8,60,46,1551
39,38,9,60,26,1525
39,38,10,60,44,1481
39,38,11,54,51,1430
39,38,12,54,51,1379
39,38,13,54,46,1333
39,38,14,48,99,1234
39,38,15,48,93,1141
40,39,1,60,135,1865
40,39,2,60,97,1768
40,39,3,60,153,1615
40,39,4,60,155,1460
40,39,5,60,126,1334
40,39,6,60,177,1157
40,39,7,60,84,1073
40,39,8,60,139,934
40,39,9,60,107,827
40,39,10,60,112,715
40,39,11,54,213,502
40,39,12,54,168,334
40,39,13,54,170,164
40,39,14,48,157,7
40,39,15,36,7,0
41,40,1,60,49,1951
41,40,2,60,29,1922
41,40,3,60,48,1874
41,40,4,60,37,1837
41,40,5,60,37,1800
41,40,6,60,38,1762
41,40,7,60,42,1720
41,40,8,60,79,1641
41,40,9,60,49,1592
41,40,10,60,44,1548
41,40,11,54,73,1475
41,40,12,54,35,1440
41,40,13,54,53,1387
41,40,14,36,111,1276
41,40,15,36,94,1182
42,41,1,60,79,1921
42,41,2,60,64,1857
42,41,3,60,118,1739
42,41,4,60,136,1603
42,41,5,60,98,1505
42,41,6,60,77,1428
42,41,7,60,85,1343
42,41,8,60,95,1248
42,41,9,60,91,1157
42,41,10,60,106,1051
42,41,11,54,102,949
42,41,12,54,152,797
42,41,13,48,157,640
42,41,14,48,206,434
42,41,15,48,107,327
43,42,1,60,106,1894
43,42,2,60,88,1806
43,42,3,60,131,1675
43,42,4,60,74,1601
43,42,5,60,145,1456
43,42,6,60,114,1342
43,42,7,60,85,1257
43,42,8,60,60,1197
43,42,9,60,102,1095
43,42,10,60,146,949
43,42,11,54,151,798
43,42,12,54,85,713
43,42,13,48,169,544
43,42,14,48,143,401
43,42,15,36,253,148
44,43,1,60,20,1980
44,43,2,60,18,1962
44,43,3,60,26,1936
44,43,4,60,14,1922
44,43,5,60,21,1901
44,43,6,60,23,1878
44,43,7,60,28,1850
44,43,8,60,20,1830
44,43,9,60,14,1816
44,43,10,60,25,1791
44,43,11,54,23,1768
44,43,12,54,25,1743
44,43,13,48,33,1710
44,43,14,36,42,1668
44,43,15,36,11,1657
45,44,1,60,72,1928
45,44,2,60,80,1848
45,44,3,60,68,1780
45,44,4,60,59,1721
45,44,5,60,88,1633
45,44,6,60,80,1553
45,44,7,60,40,1513
45,44,8,60,70,1443
45,44,9,60,39,1404
45,44,10,60,75,1329
45,44,11,54,170,1159
45,44,12,54,54,1105
45,44,13,36,195,910
45,44,14,36,242,668
45,44,15,36,224,444
46,45,1,60,81,1919
46,45,2,60,71,1848
46,45,3,60,64,1784
46,45,4,60,63,1721
46,45,5,60,64,1657
46,45,6,60,69,1588
46,45,7,60,32,1556
46,45,8,60,49,1507
46,45,9,60,55,1452
46,45,10,60,43,1409
46,45,11,54,101,1308
46,45,12,48,134,1174
46,45,13,48,102,1072
46,45,14,48,119,953
46,45,15,48,177,776
47,46,1,60,99,1901
47,46,2,60,68,1833
47,46,3,60,64,1769
47,46,4,60,169,1600
47,46,5,60,83,1517
47,46,6,60,77,1440
47,46,7,60,88,1352
47,46,8,60,92,1260
47,46,9,60,145,1115
47,46,10,60,61,1054
47,46,11,54,103,951
47,46,12,48,251,700
47,46,13,48,87,613
47,46,14,48,208,405
47,46,15,36,300,105
48,47,1,60,111,1889
48,47,2,60,97,1792
48,47,3,60,147,1645
48,47,4,60,117,1528
48,47,5,60,104,1424
48,47,6,60,105,1319
48,47,7,60,97,1222
48,47,8,60,126,1096
48,47,9,60,123,973
48,47,10,60,113,860
48,47,11,54,127,733
48,47,12,48,189,544
48,47,13,48,164,380
48,47,14,36,373,7
48,47,15,36,7,0
49,48,1,60,108,1892
49,48,2,60,99,1793
49,48,3,60,72,1721
49,48,4,60,132,1589
49,48,5,60,102,1487
49,48,6,60,142,1345
49,48,7,60,60,1285
49,48,8,60,123,1162
49,48,9,60,72,1090
49,48,10,60,105,985
49,48,11,54,117,868
49,48,12,48,197,671
49,48,13,36,398,273
49,48,14,36,208,65
49,48,15,36,65,0
50,49,1,60,144,1856
50,49,2,60,109,1747
50,49,3,60,180,1567
50,49,4,60,168,1399
50,49,5,60,192,1207
50,49,6,60,111,1096
50,49,7,60,202,894
50,49,8,60,150,744
50,49,9,60,168,576
50,49,10,60,145,431
50,49,11,54,149,282
50,49,12,36,277,5
50,49,13,36,5,0
50,49,14,36,0,0
50,49,15,36,0,0
51,50,1,60,163,1837
51,50,2,60,137,1700
51,50,3,60,161,1539
51,50,4,60,168,1371
51,50,5,60,220,1151
51,50,6,60,125,1026
51,50,7,60,164,862
51,50,8,60,161,701
51,50,9,60,107,594
51,50,10,60,140,454
51,50,11,48,246,208
51,50,12,48,208,0
51,50,13,48,0,0
51,50,14,48,0,0
51,50,15,48,0,0
52,51,1,60,122,1878
52,51,2,60,138,1740
52,51,3,60,127,1613
52,51,4,60,142,1471
52,51,5,60,102,1369
52,51,6,60,186,1183
52,51,7,60,129,1054
52,51,8,60,140,914
52,51,9,60,90,824
52,51,10,60,71,753
52,51,11,48,192,561
52,51,12,48,257,304
52,51,13,48,208,96
52,51,14,48,96,0
52,51,15,48,0,0
53,52,1,60,98,1902
53,52,2,60,69,1833
53,52,3,60,119,1714
53,52,4,60,115,1599
53,52,5,60,100,1499
53,52,6,60,98,1401
53,52,7,60,97,1304
53,52,8,60,150,1154
53,52,9,60,112,1042
53,52,10,60,163,879
53,52,11,48,215,664
53,52,12,48,136,528
53,52,13,48,121,407
53,52,14,36,237,170
53,52,15,36,170,0
54,53,1,60,64,1936
54,53,2,60,37,1899
54,53,3,60,62,1837
54,53,4,60,61,1776
54,53,5,60,79,1697
54,53,6,60,54,1643
54,53,7,60,62,1581
54,53,8,60,64,1517
54,53,9,60,51,1466
54,53,10,60,63,1403
54,53,11,48,101,1302
54,53,12,48,109,1193
54,53,13,36,141,1052
54,53,14,36,108,944
54,53,15,36,250,694
55,54,1,60,88,1912
55,54,2,60,102,1810
55,54,3,60,95,1715
55,54,4,60,148,1567
55,54,5,60,56,1511
55,54,6,60,51,1460
55,54,7,60,81,1379
55,54,8,60,70,1309
55,54,9,60,110,1199
55,54,10,60,32,1167
55,54,11,48,163,1004
55,54,12,36,338,666
55,54,13,36,236,430
55,54,14,36,134,296
55,54,15,36,279,17
56,55,1,60,44,1956
56,55,2,60,52,1904
56,55,3,60,39,1865
56,55,4,60,41,1824
56,55,5,60,56,1768
56,55,6,60,32,1736
56,55,7,60,50,1686
56,55,8,60,24,1662
56,55,9,60,32,1630
56,55,10,60,46,1584
56,55,11,36,134,1450
56,55,12,36,85,1365
56,55,13,36,109,1256
56,55,14,36,125,1131
56,55,15,36,142,989
57,56,1,60,49,1951
57,56,2,60,57,1894
57,56,3,60,78,1816
57,56,4,60,56,1760
57,56,5,60,46,1714
57,56,6,60,64,1650
57,56,7,60,51,1599
57,56,8,60,69,1530
57,56,9,60,41,1489
57,56,10,54,118,1371
57,56,11,54,63,1308
57,56,12,54,53,1255
57,56,13,54,38,1217
57,56,14,54,76,1141
57,56,15,54,78,1063
58,57,1,60,61,1939
58,57,2,60,59,1880
58,57,3,60,74,1806
58,57,4,60,72,1734
58,57,5,60,65,1669
58,57,6,60,49,1620
58,57,7,60,71,1549
58,57,8,60,49,1500
58,57,9,60,59,1441
58,57,10,54,46,1395
58,57,11,54,59,1336
58,57,12,54,145,1191
58,57,13,54,53,1138
58,57,14,54,73,1065
58,57,15,48,162,903
59,58,1,60,98,1902
59,58,2,60,69,1833
59,58,3,60,84,1749
59,58,4,60,120,1629
59,58,5,60,139,1490
59,58,6,60,96,1394
59,58,7,60,91,1303
59,58,8,60,141,1162
59,58,9,60,121,1041
59,58,10,54,129,912
59,58,11,54,140,772
59,58,12,54,101,671
59,58,13,54,180,491
59,58,14,54,140,351
59,58,15,36,249,102
60,59,1,60,89,1911
60,59,2,60,58,1853
60,59,3,60,106,1747
60,59,4,60,99,1648
60,59,5,60,80,1568
60,59,6,60,105,1463
60,59,7,60,94,1369
60,59,8,60,83,1286
60,59,9,60,38,1248
60,59,10,54,142,1106
60,59,11,54,135,971
60,59,12,54,204,767
60,59,13,54,164,603
60,59,14,48,189,414
60,59,15,48,135,279
61,60,1,60,122,1878
61,60,2,60,90,1788
61,60,3,60,159,1629
61,60,4,60,187,1442
61,60,5,60,174,1268
61,60,6,60,229,1039
61,60,7,60,139,900
61,60,8,60,134,766
61,60,9,60,164,602
61,60,10,54,220,382
61,60,11,54,162,220
61,60,12,54,183,37
61,60,13,54,37,0
61,60,14,54,0,0
61,60,15,54,0,0
62,61,1,60,85,1915
62,61,2,60,93,1822
62,61,3,60,80,1742
62,61,4,60,69,1673
62,61,5,60,80,1593
62,61,6,60,68,1525
62,61,7,60,111,1414
62,61,8,60,58,1356
62,61,9,60,82,1274
62,61,10,54,99,1175
62,61,11,54,133,1042
62,61,12,54,115,927
62,61,13,54,101,826
62,61,14,36,155,671
62,61,15,36,149,522
63,62,1,60,70,1930
63,62,2,60,67,1863
63,62,3,60,62,1801
63,62,4,60,55,1746
63,62,5,60,77,1669
63,62,6,60,39,1630
63,62,7,60,67,1563
63,62,8,60,94,1469
63,62,9,60,115,1354
63,62,10,54,85,1269
63,62,11,54,117,1152
63,62,12,54,84,1068
63,62,13,48,123,945
63,62,14,48,111,834
63,62,15,48,89,745
64,63,1,60,36,1964
64,63,2,60,38,1926
64,63,3,60,21,1905
64,63,4,60,43,1862
64,63,5,60,23,1839
64,63,6,60,24,1815
64,63,7,60,23,1792
64,63,8,60,31,1761
64,63,9,60,47,1714
64,63,10,54,40,1674
64,63,11,54,39,1635
64,63,12,54,63,1572
64,63,13,48,92,1480
64,63,14,48,77,1403
64,63,15,36,70,1333
65,64,1,60,75,1925
65,64,2,60,35,1890
65,64,3,60,46,1844
65,64,4,60,51,1793
65,64,5,60,89,1704
65,64,6,60,100,1604
65,64,7,60,80,1524
65,64,8,60,132,1392
65,64,9,60,88,1304
65,64,10,54,109,1195
65,64,11,54,183,1012
65,64,12,54,70,942
65,64,13,48,126,816
65,64,14,36,103,713
65,64,15,36,246,467
66,65,1,60,54,1946
66,65,2,60,63,1883
66,65,3,60,56,1827
66,65,4,60,47,1780
66,65,5,60,42,1738
66,65,6,60,52,1686
66,65,7,60,41,1645
66,65,8,60,58,1587
66,65,9,60,74,1513
66,65,10,54,72,1441
66,65,11,54,83,1358
66,65,12,54,56,1302
66,65,13,36,144,1158
66,65,14,36,129,1029
66,65,15,36,156,873
67,66,1,60,48,1952
67,66,2,60,52,1900
67,66,3,60,53,1847
67,66,4,60,25,1822
67,66,5,60,36,1786
67,66,6,60,60,1726
67,66,7,60,53,1673
67,66,8,60,58,1615
67,66,9,60,31,1584
67,66,10,54,54,1530
67,66,11,54,63,1467
67,66,12,48,104,1363
67,66,13,48,104,1259
67,66,14,48,81,1178
67,66,15,48,97,1081
68,67,1,60,102,1898
68,67,2,60,68,1830
68,67,3,60,131,1699
68,67,4,60,50,1649
68,67,5,60,111,1538
68,67,6,60,107,1431
68,67,7,60,129,1302
68,67,8,60,86,1216
68,67,9,60,68,1148
68,67,10,54,63,1085
68,67,11,54,194,891
68,67,12,48,202,689
68,67,13,48,244,445
68,67,14,48,111,334
68,67,15,36,325,9
69,68,1,60,104,1896
69,68,2,60,88,1808
69,68,3,60,93,1715
69,68,4,60,116,1599
69,68,5,60,65,1534
69,68,6,60,135,1399
69,68,7,60,92,1307
69,68,8,60,136,1171
69,68,9,60,118,1053
69,68,10,54,223,830
69,68,11,54,151,679
69,68,12,48,250,429
69,68,13,48,181,248
69,68,14,36,238,10
69,68,15,36,10,0
70,69,1,60,107,1893
70,69,2,60,66,1827
70,69,3,60,114,1713
70,69,4,60,85,1628
70,69,5,60,82,1546
70,69,6,60,118,1428
70,69,7,60,37,1391
70,69,8,60,102,1289
70,69,9,60,112,1177
70,69,10,54,63,1114
70,69,11,54,113,1001
70,69,12,48,185,816
70,69,13,36,257,559
70,69,14,36,507,52
70,69,15,36,52,0
71,70,1,60,99,1901
71,70,2,60,113,1788
71,70,3,60,51,1737
71,70,4,60,60,1677
71,70,5,60,97,1580
71,70,6,60,135,1445
71,70,7,60,140,1305
71,70,8,60,130,1175
71,70,9,60,74,1101
71,70,10,54,149,952
71,70,11,54,124,828
71,70,12,36,244,584
71,70,13,36,301,283
71,70,14,36,206,77
71,70,15,36,77,0
72,71,1,60,73,1927
72,71,2,60,95,1832
72,71,3,60,59,1773
72,71,4,60,60,1713
72,71,5,60,74,1639
72,71,6,60,98,1541
72,71,7,60,79,1462
72,71,8,60,76,1386
72,71,9,60,80,1306
72,71,10,54,92,1214
72,71,11,48,146,1068
72,71,12,48,80,988
72,71,13,48,136,852
72,71,14,48,152,700
72,71,15,48,167,533
73,72,1,60,87,1913
73,72,2,60,66,1847
73,72,3,60,91,1756
73,72,4,60,91,1665
73,72,5,60,73,1592
73,72,6,60,95,1497
73,72,7,60,78,1419
73,72,8,60,75,1344
73,72,9,60,94,1250
73,72,10,54,142,1108
73,72,11,48,174,934
73,72,12,48,172,762
73,72,13,48,152,610
73,72,14,48,231,379
73,72,15,36,142,237
