Simulation Number,comboID,Week,Price,Sales,Remaining Inventory
1,0,1,60,57,1943
1,0,2,60,61,1882
1,0,3,60,49,1833
1,0,4,60,72,1761
1,0,5,60,65,1696
1,0,6,60,86,1610
1,0,7,60,85,1525
1,0,8,60,87,1438
1,0,9,60,45,1393
1,0,10,60,89,1304
1,0,11,60,62,1242
1,0,12,60,70,1172
1,0,13,60,33,1139
1,0,14,60,40,1099
1,0,15,60,65,1034
2,1,1,60,114,1886
2,1,2,60,111,1775
2,1,3,60,138,1637
2,1,4,60,94,1543
2,1,5,60,90,1453
2,1,6,60,107,1346
2,1,7,60,99,1247
2,1,8,60,94,1153
2,1,9,60,59,1094
2,1,10,60,156,938
2,1,11,60,76,862
2,1,12,60,111,751
2,1,13,60,122,629
2,1,14,60,85,544
2,1,15,54,124,420
3,2,1,60,44,1956
3,2,2,60,45,1911
3,2,3,60,37,1874
3,2,4,60,43,1831
3,2,5,60,50,1781
3,2,6,60,23,1758
3,2,7,60,17,1741
3,2,8,60,42,1699
3,2,9,60,28,1671
3,2,10,60,34,1637
3,2,11,60,23,1614
3,2,12,60,52,1562
3,2,13,60,53,1509
3,2,14,60,41,1468
3,2,15,48,84,1384
4,3,1,60,86,1914
4,3,2,60,69,1845
4,3,3,60,46,1799
4,3,4,60,93,1706
4,3,5,60,128,1578
4,3,6,60,64,1514
4,3,7,60,103,1411
4,3,8,60,81,1330
4,3,9,60,115,1215
4,3,10,60,70,1145
4,3,11,60,94,1051
4,3,12,60,61,990
4,3,13,60,56,934
4,3,14,60,68,866
4,3,15,36,272,594
5,4,1,60,148,1852
5,4,2,60,117,1735
5,4,3,60,130,1605
5,4,4,60,173,1432
5,4,5,60,61,1371
5,4,6,60,106,1265
5,4,7,60,127,1138
5,4,8,60,200,938
5,4,9,60,98,840
5,4,10,60,162,678
5,4,11,60,178,500
5,4,12,60,132,368
5,4,13,60,150,218
5,4,14,54,218,0
5,4,15,54,0,0
6,5,1,60,74,1926
6,5,2,60,57,1869
6,5,3,60,51,1818
6,5,4,60,101,1717
6,5,5,60,80,1637
6,5,6,60,70,1567
6,5,7,60,82,1485
6,5,8,60,110,1375
6,5,9,60,74,1301
6,5,10,60,68,1233
6,5,11,60,79,1154
6,5,12,60,82,1072
6,5,13,60,70,1002
6,5,14,54,85,917
6,5,15,48,109,808
7,6,1,60,97,1903
7,6,2,60,148,1755
7,6,3,60,118,1637
7,6,4,60,101,1536
7,6,5,60,111,1425
7,6,6,60,77,1348
7,6,7,60,105,1243
7,6,8,60,94,1149
7,6,9,60,108,1041
7,6,10,60,63,978
7,6,11,60,60,918
7,6,12,60,139,779
7,6,13,60,127,652
7,6,14,54,92,560
7,6,15,36,308,252
8,7,1,60,117,1883
8,7,2,60,98,1785
8,7,3,60,103,1682
8,7,4,60,134,1548
8,7,5,60,149,1399
8,7,6,60,86,1313
8,7,7,60,97,1216
8,7,8,60,95,1121
8,7,9,60,73,1048
8,7,10,60,101,947
8,7,11,60,106,841
8,7,12,60,109,732
8,7,13,60,104,628
8,7,14,48,257,371
8,7,15,48,166,205
9,8,1,60,139,1861
9,8,2,60,129,1732
9,8,3,60,159,1573
9,8,4,60,133,1440
9,8,5,60,147,1293
9,8,6,60,125,1168
9,8,7,60,197,971
9,8,8,60,148,823
9,8,9,60,68,755
9,8,10,60,128,627
9,8,11,60,131,496
9,8,12,60,152,344
9,8,13,60,94,250
9,8,14,48,185,65
9,8,15,36,65,0
10,9,1,60,125,1875
10,9,2,60,143,1732
10,9,3,60,145,1587
10,9,4,60,111,1476
10,9,5,60,111,1365
10,9,6,60,87,1278
10,9,7,60,128,1150
10,9,8,60,131,1019
10,9,9,60,136,883
10,9,10,60,135,748
10,9,11,60,110,638
10,9,12,60,112,526
10,9,13,60,120,406
10,9,14,36,310,96
10,9,15,36,96,0
11,10,1,60,55,1945
11,10,2,60,78,1867
11,10,3,60,53,1814
11,10,4,60,26,1788
11,10,5,60,90,1698
11,10,6,60,64,1634
11,10,7,60,69,1565
11,10,8,60,52,1513
11,10,9,60,62,1451
11,10,10,60,53,1398
11,10,11,60,24,1374
11,10,12,60,64,1310
11,10,13,54,71,1239
11,10,14,54,100,1139
11,10,15,54,91,1048
12,11,1,60,103,1897
12,11,2,60,79,1818
12,11,3,60,64,1754
12,11,4,60,133,1621
12,11,5,60,97,1524
12,11,6,60,116,1408
12,11,7,60,103,1305
12,11,8,60,71,1234
12,11,9,60,88,1146
12,11,10,60,91,1055
12,11,11,60,92,963
12,11,12,60,118,845
12,11,13,54,169,676
12,11,14,54,182,494
12,11,15,48,144,350
13,12,1,60,116,1884
13,12,2,60,142,1742
13,12,3,60,170,1572
13,12,4,60,123,1449
13,12,5,60,70,1379
13,12,6,60,122,1257
13,12,7,60,103,1154
13,12,8,60,104,1050
13,12,9,60,118,932
13,12,10,60,95,837
13,12,11,60,70,767
13,12,12,60,101,666
13,12,13,54,153,513
13,12,14,54,172,341
13,12,15,36,278,63
14,13,1,60,146,1854
14,13,2,60,160,1694
14,13,3,60,152,1542
14,13,4,60,202,1340
14,13,5,60,152,1188
14,13,6,60,127,1061
14,13,7,60,154,907
14,13,8,60,121,786
14,13,9,60,166,620
14,13,10,60,143,477
14,13,11,60,104,373
14,13,12,60,229,144
14,13,13,54,144,0
14,13,14,54,0,0
14,13,15,54,0,0
15,14,1,60,82,1918
15,14,2,60,86,1832
15,14,3,60,120,1712
15,14,4,60,103,1609
15,14,5,60,72,1537
15,14,6,60,32,1505
15,14,7,60,90,1415
15,14,8,60,92,1323
15,14,9,60,50,1273
15,14,10,60,81,1192
15,14,11,60,116,1076
15,14,12,60,118,958
15,14,13,54,95,863
15,14,14,48,117,746
15,14,15,36,165,581
16,15,1,60,63,1937
16,15,2,60,25,1912
16,15,3,60,51,1861
16,15,4,60,40,1821
16,15,5,60,47,1774
16,15,6,60,66,1708
16,15,7,60,91,1617
16,15,8,60,85,1532
16,15,9,60,59,1473
16,15,10,60,88,1385
16,15,11,60,50,1335
16,15,12,60,75,1260
16,15,13,54,86,1174
16,15,14,36,127,1047
16,15,15,36,159,888
17,16,1,60,130,1870
17,16,2,60,154,1716
17,16,3,60,105,1611
17,16,4,60,134,1477
17,16,5,60,163,1314
17,16,6,60,166,1148
17,16,7,60,169,979
17,16,8,60,96,883
17,16,9,60,144,739
17,16,10,60,144,595
17,16,11,60,125,470
17,16,12,60,146,324
17,16,13,48,248,76
17,16,14,48,76,0
17,16,15,48,0,0
18,17,1,60,100,1900
18,17,2,60,122,1778
18,17,3,60,79,1699
18,17,4,60,77,1622
18,17,5,60,159,1463
18,17,6,60,165,1298
18,17,7,60,75,1223
18,17,8,60,87,1136
18,17,9,60,112,1024
18,17,10,60,88,936
18,17,11,60,74,862
18,17,12,60,71,791
18,17,13,48,193,598
18,17,14,48,119,479
18,17,15,36,173,306
19,18,1,60,77,1923
19,18,2,60,59,1864
19,18,3,60,81,1783
19,18,4,60,38,1745
19,18,5,60,97,1648
19,18,6,60,58,1590
19,18,7,60,63,1527
19,18,8,60,64,1463
19,18,9,60,64,1399
19,18,10,60,104,1295
19,18,11,60,96,1199
19,18,12,60,77,1122
19,18,13,48,137,985
19,18,14,36,251,734
19,18,15,36,243,491
20,19,1,60,91,1909
20,19,2,60,115,1794
20,19,3,60,122,1672
20,19,4,60,65,1607
20,19,5,60,149,1458
20,19,6,60,69,1389
20,19,7,60,115,1274
20,19,8,60,100,1174
20,19,9,60,92,1082
20,19,10,60,85,997
20,19,11,60,33,964
20,19,12,60,105,859
20,19,13,36,184,675
20,19,14,36,298,377
20,19,15,36,223,154
21,20,1,60,111,1889
21,20,2,60,99,1790
21,20,3,60,104,1686
21,20,4,60,75,1611
21,20,5,60,97,1514
21,20,6,60,98,1416
21,20,7,60,73,1343
21,20,8,60,99,1244
21,20,9,60,143,1101
21,20,10,60,127,974
21,20,11,60,95,879
21,20,12,54,175,704
21,20,13,54,158,546
21,20,14,54,95,451
21,20,15,54,165,286
22,21,1,60,43,1957
22,21,2,60,53,1904
22,21,3,60,63,1841
22,21,4,60,50,1791
22,21,5,60,39,1752
22,21,6,60,38,1714
22,21,7,60,14,1700
22,21,8,60,39,1661
22,21,9,60,52,1609
22,21,10,60,63,1546
22,21,11,60,52,1494
22,21,12,54,73,1421
22,21,13,54,58,1363
22,21,14,54,59,1304
22,21,15,48,73,1231
23,22,1,60,91,1909
23,22,2,60,68,1841
23,22,3,60,42,1799
23,22,4,60,51,1748
23,22,5,60,90,1658
23,22,6,60,93,1565
23,22,7,60,51,1514
23,22,8,60,112,1402
23,22,9,60,104,1298
23,22,10,60,117,1181
23,22,11,60,112,1069
23,22,12,54,108,961
23,22,13,54,164,797
23,22,14,54,152,645
23,22,15,36,310,335
24,23,1,60,60,1940
24,23,2,60,86,1854
24,23,3,60,52,1802
24,23,4,60,64,1738
24,23,5,60,91,1647
24,23,6,60,54,1593
24,23,7,60,74,1519
24,23,8,60,49,1470
24,23,9,60,91,1379
24,23,10,60,47,1332
24,23,11,60,90,1242
24,23,12,54,63,1179
24,23,13,54,31,1148
24,23,14,48,121,1027
24,23,15,48,126,901
25,24,1,60,114,1886
25,24,2,60,122,1764
25,24,3,60,98,1666
25,24,4,60,106,1560
25,24,5,60,118,1442
25,24,6,60,112,1330
25,24,7,60,159,1171
25,24,8,60,152,1019
25,24,9,60,100,919
25,24,10,60,172,747
25,24,11,60,117,630
25,24,12,54,108,522
25,24,13,54,174,348
25,24,14,48,111,237
25,24,15,36,237,0
26,25,1,60,101,1899
26,25,2,60,87,1812
26,25,3,60,87,1725
26,25,4,60,98,1627
26,25,5,60,78,1549
26,25,6,60,142,1407
26,25,7,60,68,1339
26,25,8,60,94,1245
26,25,9,60,134,1111
26,25,10,60,92,1019
26,25,11,60,133,886
26,25,12,54,182,704
26,25,13,54,137,567
26,25,14,36,110,457
26,25,15,36,138,319
27,26,1,60,120,1880
27,26,2,60,161,1719
27,26,3,60,138,1581
27,26,4,60,125,1456
27,26,5,60,112,1344
27,26,6,60,112,1232
27,26,7,60,128,1104
27,26,8,60,85,1019
27,26,9,60,132,887
27,26,10,60,184,703
27,26,11,60,100,603
27,26,12,54,203,400
27,26,13,48,240,160
27,26,14,48,160,0
27,26,15,48,0,0
28,27,1,60,82,1918
28,27,2,60,88,1830
28,27,3,60,93,1737
28,27,4,60,87,1650
28,27,5,60,134,1516
28,27,6,60,92,1424
28,27,7,60,57,1367
28,27,8,60,44,1323
28,27,9,60,61,1262
28,27,10,60,133,1129
28,27,11,60,109,1020
28,27,12,54,117,903
28,27,13,48,156,747
28,27,14,48,122,625
28,27,15,36,81,544
29,28,1,60,83,1917
29,28,2,60,94,1823
29,28,3,60,73,1750
29,28,4,60,99,1651
29,28,5,60,92,1559
29,28,6,60,79,1480
29,28,7,60,82,1398
29,28,8,60,126,1272
29,28,9,60,113,1159
29,28,10,60,124,1035
29,28,11,60,55,980
29,28,12,54,110,870
29,28,13,48,148,722
29,28,14,36,293,429
29,28,15,36,85,344
30,29,1,60,122,1878
30,29,2,60,151,1727
30,29,3,60,158,1569
30,29,4,60,164,1405
30,29,5,60,151,1254
30,29,6,60,70,1184
30,29,7,60,146,1038
30,29,8,60,109,929
30,29,9,60,156,773
30,29,10,60,159,614
30,29,11,60,80,534
30,29,12,54,163,371
30,29,13,36,147,224
30,29,14,36,224,0
30,29,15,36,0,0
31,30,1,60,116,1884
31,30,2,60,161,1723
31,30,3,60,118,1605
31,30,4,60,101,1504
31,30,5,60,109,1395
31,30,6,60,132,1263
31,30,7,60,111,1152
31,30,8,60,90,1062
31,30,9,60,98,964
31,30,10,60,97,867
31,30,11,60,148,719
31,30,12,48,280,439
31,30,13,48,191,248
31,30,14,48,192,56
31,30,15,48,56,0
32,31,1,60,140,1860
32,31,2,60,141,1719
32,31,3,60,141,1578
32,31,4,60,154,1424
32,31,5,60,169,1255
32,31,6,60,188,1067
32,31,7,60,172,895
32,31,8,60,192,703
32,31,9,60,129,574
32,31,10,60,108,466
32,31,11,60,130,336
32,31,12,48,235,101
32,31,13,48,101,0
32,31,14,48,0,0
32,31,15,48,0,0
33,32,1,60,89,1911
33,32,2,60,82,1829
33,32,3,60,86,1743
33,32,4,60,107,1636
33,32,5,60,92,1544
33,32,6,60,99,1445
33,32,7,60,68,1377
33,32,8,60,96,1281
33,32,9,60,107,1174
33,32,10,60,70,1104
33,32,11,60,119,985
33,32,12,48,105,880
33,32,13,48,130,750
33,32,14,36,314,436
33,32,15,36,239,197
34,33,1,60,140,1860
34,33,2,60,166,1694
34,33,3,60,111,1583
34,33,4,60,145,1438
34,33,5,60,150,1288
34,33,6,60,151,1137
34,33,7,60,147,990
34,33,8,60,108,882
34,33,9,60,175,707
34,33,10,60,128,579
34,33,11,60,100,479
34,33,12,48,359,120
34,33,13,36,120,0
34,33,14,36,0,0
34,33,15,36,0,0
35,34,1,60,64,1936
35,34,2,60,89,1847
35,34,3,60,53,1794
35,34,4,60,68,1726
35,34,5,60,55,1671
35,34,6,60,66,1605
35,34,7,60,39,1566
35,34,8,60,67,1499
35,34,9,60,94,1405
35,34,10,60,63,1342
35,34,11,60,37,1305
35,34,12,36,235,1070
35,34,13,36,275,795
35,34,14,36,208,587
35,34,15,36,183,404
36,35,1,60,161,1839
36,35,2,60,124,1715
36,35,3,60,134,1581
36,35,4,60,194,1387
36,35,5,60,195,1192
36,35,6,60,179,1013
36,35,7,60,105,908
36,35,8,60,149,759
36,35,9,60,195,564
36,35,10,60,125,439
36,35,11,54,213,226
36,35,12,54,168,58
36,35,13,54,58,0
36,35,14,54,0,0
36,35,15,54,0,0
37,36,1,60,86,1914
37,36,2,60,104,1810
37,36,3,60,72,1738
37,36,4,60,94,1644
37,36,5,60,119,1525
37,36,6,60,56,1469
37,36,7,60,76,1393
37,36,8,60,46,1347
37,36,9,60,146,1201
37,36,10,60,99,1102
37,36,11,54,134,968
37,36,12,54,30,938
37,36,13,54,79,859
37,36,14,54,77,782
37,36,15,48,162,620
38,37,1,60,81,1919
38,37,2,60,126,1793
38,37,3,60,88,1705
38,37,4,60,61,1644
38,37,5,60,115,1529
38,37,6,60,96,1433
38,37,7,60,34,1399
38,37,8,60,53,1346
38,37,9,60,86,1260
38,37,10,60,105,1155
38,37,11,54,153,1002
38,37,12,54,126,876
38,37,13,54,147,729
38,37,14,54,88,641
38,37,15,36,162,479
39,38,1,60,109,1891
39,38,2,60,89,1802
39,38,3,60,96,1706
39,38,4,60,75,1631
39,38,5,60,80,1551
39,38,6,60,85,1466
39,38,7,60,108,1358
39,38,8,60,69,1289
39,38,9,60,143,1146
39,38,10,60,123,1023
39,38,11,54,45,978
39,38,12,54,170,808
39,38,13,54,66,742
39,38,14,48,215,527
39,38,15,48,248,279
40,39,1,60,67,1933
40,39,2,60,74,1859
40,39,3,60,48,1811
40,39,4,60,65,1746
40,39,5,60,105,1641
40,39,6,60,93,1548
40,39,7,60,56,1492
40,39,8,60,61,1431
40,39,9,60,90,1341
40,39,10,60,72,1269
40,39,11,54,92,1177
40,39,12,54,95,1082
40,39,13,54,79,1003
40,39,14,48,85,918
40,39,15,36,221,697
41,40,1,60,119,1881
41,40,2,60,96,1785
41,40,3,60,156,1629
41,40,4,60,106,1523
41,40,5,60,143,1380
41,40,6,60,107,1273
41,40,7,60,109,1164
41,40,8,60,131,1033
41,40,9,60,119,914
41,40,10,60,85,829
41,40,11,54,102,727
41,40,12,54,171,556
41,40,13,54,166,390
41,40,14,36,84,306
41,40,15,36,306,0
42,41,1,60,43,1957
42,41,2,60,47,1910
42,41,3,60,52,1858
42,41,4,60,33,1825
42,41,5,60,37,1788
42,41,6,60,42,1746
42,41,7,60,30,1716
42,41,8,60,61,1655
42,41,9,60,44,1611
42,41,10,60,44,1567
42,41,11,54,45,1522
42,41,12,54,26,1496
42,41,13,48,73,1423
42,41,14,48,118,1305
42,41,15,48,109,1196
43,42,1,60,56,1944
43,42,2,60,30,1914
43,42,3,60,52,1862
43,42,4,60,67,1795
43,42,5,60,68,1727
43,42,6,60,47,1680
43,42,7,60,19,1661
43,42,8,60,31,1630
43,42,9,60,76,1554
43,42,10,60,33,1521
43,42,11,54,103,1418
43,42,12,54,87,1331
43,42,13,48,124,1207
43,42,14,48,87,1120
43,42,15,36,261,859
44,43,1,60,90,1910
44,43,2,60,63,1847
44,43,3,60,61,1786
44,43,4,60,98,1688
44,43,5,60,85,1603
44,43,6,60,85,1518
44,43,7,60,61,1457
44,43,8,60,108,1349
44,43,9,60,81,1268
44,43,10,60,97,1171
44,43,11,54,84,1087
44,43,12,54,130,957
44,43,13,48,139,818
44,43,14,36,399,419
44,43,15,36,249,170
45,44,1,60,113,1887
45,44,2,60,142,1745
45,44,3,60,121,1624
45,44,4,60,92,1532
45,44,5,60,115,1417
45,44,6,60,154,1263
45,44,7,60,112,1151
45,44,8,60,128,1023
45,44,9,60,115,908
45,44,10,60,104,804
45,44,11,54,171,633
45,44,12,54,173,460
45,44,13,36,200,260
45,44,14,36,246,14
45,44,15,36,14,0
46,45,1,60,120,1880
46,45,2,60,84,1796
46,45,3,60,120,1676
46,45,4,60,168,1508
46,45,5,60,137,1371
46,45,6,60,105,1266
46,45,7,60,110,1156
46,45,8,60,110,1046
46,45,9,60,99,947
46,45,10,60,96,851
46,45,11,54,149,702
46,45,12,48,295,407
46,45,13,48,182,225
46,45,14,48,225,0
46,45,15,48,0,0
47,46,1,60,111,1889
47,46,2,60,152,1737
47,46,3,60,79,1658
47,46,4,60,168,1490
47,46,5,60,100,1390
47,46,6,60,117,1273
47,46,7,60,97,1176
47,46,8,60,121,1055
47,46,9,60,119,936
47,46,10,60,102,834
47,46,11,54,154,680
47,46,12,48,231,449
47,46,13,48,128,321
47,46,14,48,126,195
47,46,15,36,195,0
48,47,1,60,116,1884
48,47,2,60,130,1754
48,47,3,60,80,1674
48,47,4,60,117,1557
48,47,5,60,189,1368
48,47,6,60,137,1231
48,47,7,60,116,1115
48,47,8,60,136,979
48,47,9,60,108,871
48,47,10,60,106,765
48,47,11,54,172,593
48,47,12,48,243,350
48,47,13,48,211,139
48,47,14,36,139,0
48,47,15,36,0,0
49,48,1,60,104,1896
49,48,2,60,114,1782
49,48,3,60,106,1676
49,48,4,60,120,1556
49,48,5,60,82,1474
49,48,6,60,104,1370
49,48,7,60,117,1253
49,48,8,60,156,1097
49,48,9,60,108,989
49,48,10,60,81,908
49,48,11,54,132,776
49,48,12,48,179,597
49,48,13,36,283,314
49,48,14,36,314,0
49,48,15,36,0,0
50,49,1,60,58,1942
50,49,2,60,33,1909
50,49,3,60,41,1868
50,49,4,60,56,1812
50,49,5,60,65,1747
50,49,6,60,72,1675
50,49,7,60,75,1600
50,49,8,60,42,1558
50,49,9,60,50,1508
50,49,10,60,106,1402
50,49,11,54,79,1323
50,49,12,36,169,1154
50,49,13,36,105,1049
50,49,14,36,163,886
50,49,15,36,128,758
51,50,1,60,82,1918
51,50,2,60,90,1828
51,50,3,60,95,1733
51,50,4,60,112,1621
51,50,5,60,82,1539
51,50,6,60,64,1475
51,50,7,60,66,1409
51,50,8,60,65,1344
51,50,9,60,81,1263
51,50,10,60,47,1216
51,50,11,48,173,1043
51,50,12,48,180,863
51,50,13,48,94,769
51,50,14,48,146,623
51,50,15,48,157,466
52,51,1,60,96,1904
52,51,2,60,67,1837
52,51,3,60,119,1718
52,51,4,60,120,1598
52,51,5,60,124,1474
52,51,6,60,76,1398
52,51,7,60,90,1308
52,51,8,60,96,1212
52,51,9,60,93,1119
52,51,10,60,120,999
52,51,11,48,179,820
52,51,12,48,219,601
52,51,13,48,123,478
52,51,14,48,160,318
52,51,15,36,136,182
53,52,1,60,109,1891
53,52,2,60,93,1798
53,52,3,60,122,1676
53,52,4,60,86,1590
53,52,5,60,130,1460
53,52,6,60,62,1398
53,52,7,60,92,1306
53,52,8,60,99,1207
53,52,9,60,147,1060
53,52,10,60,67,993
53,52,11,48,250,743
53,52,12,48,221,522
53,52,13,48,169,353
53,52,14,36,253,100
53,52,15,36,100,0
54,53,1,60,100,1900
54,53,2,60,132,1768
54,53,3,60,81,1687
54,53,4,60,56,1631
54,53,5,60,118,1513
54,53,6,60,162,1351
54,53,7,60,52,1299
54,53,8,60,113,1186
54,53,9,60,155,1031
54,53,10,60,100,931
54,53,11,48,117,814
54,53,12,48,167,647
54,53,13,36,134,513
54,53,14,36,200,313
54,53,15,36,296,17
55,54,1,60,79,1921
55,54,2,60,93,1828
55,54,3,60,66,1762
55,54,4,60,45,1717
55,54,5,60,103,1614
55,54,6,60,58,1556
55,54,7,60,59,1497
55,54,8,60,96,1401
55,54,9,60,109,1292
55,54,10,60,114,1178
55,54,11,48,96,1082
55,54,12,36,177,905
55,54,13,36,196,709
55,54,14,36,305,404
55,54,15,36,259,145
56,55,1,60,120,1880
